"city","views","artist","first_popular","lat","lng"
"Novovolynsk","2041","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",50.7371757,24.1658808
"Novovolynsk","16561","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",50.7371757,24.1658808
"Novovolynsk","22104","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",50.7371757,24.1658808
"Novovolynsk","2534","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.7371757,24.1658808
"Novovolynsk","89503","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",50.7371757,24.1658808
"Novovolynsk","1981","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",50.7371757,24.1658808
"Novovolynsk","66893","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",50.7371757,24.1658808
"Novovolynsk","35221","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",50.7371757,24.1658808
"Novovolynsk","2772","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",50.7371757,24.1658808
"Novyi Rozdil","90004","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",49.4745036,24.1290584
"Novyi Rozdil","61095","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",49.4745036,24.1290584
"Novyi Rozdil","18070","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",49.4745036,24.1290584
"Novyi Rozdil","31630","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",49.4745036,24.1290584
"Nur-Sultan","182215","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",51.1605227,71.4703558
"Nur-Sultan","14159","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",51.1605227,71.4703558
"Nur-Sultan","75480","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",51.1605227,71.4703558
"Nur-Sultan","29197","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.1605227,71.4703558
"Nur-Sultan","11517","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",51.1605227,71.4703558
"Nur-Sultan","15189","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",51.1605227,71.4703558
"Nur-Sultan","123925","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",51.1605227,71.4703558
"Nur-Sultan","20566","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",51.1605227,71.4703558
"Nur-Sultan","177374","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",51.1605227,71.4703558
"Nur-Sultan","99884","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.1605227,71.4703558
"Nur-Sultan","169892","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",51.1605227,71.4703558
"Nur-Sultan","14369","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",51.1605227,71.4703558
"Nur-Sultan","67395","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",51.1605227,71.4703558
"Nur-Sultan","41464","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",51.1605227,71.4703558
"Nur-Sultan","52698","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",51.1605227,71.4703558
"Nur-Sultan","211129","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",51.1605227,71.4703558
"Nur-Sultan","22543","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",51.1605227,71.4703558
"Nur-Sultan","16031","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",51.1605227,71.4703558
"Nur-Sultan","20748","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",51.1605227,71.4703558
"Nur-Sultan","36760","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",51.1605227,71.4703558
"Nur-Sultan","13108","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",51.1605227,71.4703558
"Nur-Sultan","215923","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",51.1605227,71.4703558
"Nur-Sultan","46541","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",51.1605227,71.4703558
"Nur-Sultan","214257","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",51.1605227,71.4703558
"Nur-Sultan","62500","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",51.1605227,71.4703558
"Nur-Sultan","59912","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",51.1605227,71.4703558
"Nur-Sultan","25496","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",51.1605227,71.4703558
"Nur-Sultan","91169","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",51.1605227,71.4703558
"Nur-Sultan","2371","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",51.1605227,71.4703558
"Nur-Sultan","72165","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",51.1605227,71.4703558
"Nur-Sultan","52","ОЛЬГА ГОРБАЧЕВА","https://www.youtube.com/watch?v=UYTy_NFyHpU",51.1605227,71.4703558
"Nur-Sultan","232221","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",51.1605227,71.4703558
"Nur-Sultan","6916","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",51.1605227,71.4703558
"Nur-Sultan","2637","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",51.1605227,71.4703558
"Nur-Sultan","2667","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",51.1605227,71.4703558
"Nur-Sultan","146078","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",51.1605227,71.4703558
"Nur-Sultan","30793","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",51.1605227,71.4703558
"Nur-Sultan","84303","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",51.1605227,71.4703558
"Odesa","103792","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",46.482526,30.7233095
"Odesa","51105","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",46.482526,30.7233095
"Odesa","94378","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",46.482526,30.7233095
"Odesa","72295","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",46.482526,30.7233095
"Odesa","38998","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",46.482526,30.7233095
"Odesa","42657","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",46.482526,30.7233095
"Odesa","44698","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",46.482526,30.7233095
"Odesa","64662","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",46.482526,30.7233095
"Odesa","28380","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",46.482526,30.7233095
"Odesa","23329","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",46.482526,30.7233095
"Odesa","30405","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",46.482526,30.7233095
"Odesa","48033","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",46.482526,30.7233095
"Odesa","46043","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",46.482526,30.7233095
"Odesa","22315","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",46.482526,30.7233095
"Odesa","199047","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",46.482526,30.7233095
"Odesa","81921","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",46.482526,30.7233095
"Odesa","190250","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",46.482526,30.7233095
"Odesa","157367","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",46.482526,30.7233095
"Odesa","4877","ОЛЬГА ГОРБАЧЕВА","https://www.youtube.com/watch?v=UYTy_NFyHpU",46.482526,30.7233095
"Odesa","305371","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",46.482526,30.7233095
"Odesa","242424","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",46.482526,30.7233095
"Odesa","102594","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",46.482526,30.7233095
"Odesa","88245","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",46.482526,30.7233095
"Odesa","39199","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",46.482526,30.7233095
"Odesa","45123","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",46.482526,30.7233095
"Odesa","171657","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",46.482526,30.7233095
"Odesa","108196","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",46.482526,30.7233095
"Odesa","67064","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",46.482526,30.7233095
"Odesa","43651","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",46.482526,30.7233095
"Odesa","42342","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",46.482526,30.7233095
"Odesa","37321","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",46.482526,30.7233095
"Odesa","110884","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",46.482526,30.7233095
"Odesa","282361","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",46.482526,30.7233095
"Odesa","109159","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",46.482526,30.7233095
"Odesa","50702","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",46.482526,30.7233095
"Odesa","10643","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",46.482526,30.7233095
"Odesa","262127","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",46.482526,30.7233095
"Odesa","24946","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",46.482526,30.7233095
"Odesa","48742","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",46.482526,30.7233095
"Odesa","50179","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",46.482526,30.7233095
"Odesa","84930","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",46.482526,30.7233095
"Odesa","21841","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",46.482526,30.7233095
"Odesa","9893","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",46.482526,30.7233095
"Odesa","258450","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",46.482526,30.7233095
"Odesa","2990","Shy","https://www.youtube.com/watch?v=WlehDxoZ5Es",46.482526,30.7233095
"Odesa","22780","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",46.482526,30.7233095
"Odesa","142600","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",46.482526,30.7233095
"Odesa","26345","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",46.482526,30.7233095
"Odesa","84881","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",46.482526,30.7233095
"Odesa","252170","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",46.482526,30.7233095
"Okhtyrka","32059","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.3150962,34.9005644
"Okhtyrka","2632","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",50.3150962,34.9005644
"Oleksandriya","4104","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",48.6632704,33.0967875
"Oleksandriya","151880","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",48.6632704,33.0967875
"Oleksandriya","2023","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",48.6632704,33.0967875
"Oleksandriya","71982","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",48.6632704,33.0967875
"Oleksandriya","1864","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",48.6632704,33.0967875
"Oleksandriya","51778","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",48.6632704,33.0967875
"Oleksandriya","52","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",48.6632704,33.0967875
"Oleksandriya","26033","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",48.6632704,33.0967875
"Omsk","1200443","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",54.9884804,73.3242361
"Omsk","23893","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",54.9884804,73.3242361
"Omsk","34972","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",54.9884804,73.3242361
"Omsk","35717","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",54.9884804,73.3242361
"Omsk","87188","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",54.9884804,73.3242361
"Omsk","10835","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",54.9884804,73.3242361
"Omsk","69804","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",54.9884804,73.3242361
"Omsk","20135","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",54.9884804,73.3242361
"Omsk","6844","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",54.9884804,73.3242361
"Omsk","121777","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",54.9884804,73.3242361
"Omsk","694107","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",54.9884804,73.3242361
"Omsk","196794","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",54.9884804,73.3242361
"Omsk","210311","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",54.9884804,73.3242361
"Omsk","85633","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",54.9884804,73.3242361
"Omsk","140064","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",54.9884804,73.3242361
"Omsk","77914","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",54.9884804,73.3242361
"Omsk","35212","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",54.9884804,73.3242361
"Omsk","135167","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",54.9884804,73.3242361
"Omsk","69618","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",54.9884804,73.3242361
"Omsk","17190","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",54.9884804,73.3242361
"Omsk","17019","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",54.9884804,73.3242361
"Omsk","71594","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",54.9884804,73.3242361
"Omsk","13950","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",54.9884804,73.3242361
"Omsk","399225","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",54.9884804,73.3242361
"Omsk","25339","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",54.9884804,73.3242361
"Omsk","81157","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",54.9884804,73.3242361
"Omsk","7326","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",54.9884804,73.3242361
"Omsk","52174","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",54.9884804,73.3242361
"Omsk","507439","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",54.9884804,73.3242361
"Omsk","397617","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",54.9884804,73.3242361
"Omsk","1808","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",54.9884804,73.3242361
"Omsk","384150","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",54.9884804,73.3242361
"Orenburg","505488","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",51.7666482,55.1004538
"Orenburg","144144","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",51.7666482,55.1004538
"Orenburg","88206","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",51.7666482,55.1004538
"Orenburg","217075","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",51.7666482,55.1004538
"Orenburg","81139","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",51.7666482,55.1004538
"Orenburg","173117","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",51.7666482,55.1004538
"Orenburg","77215","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",51.7666482,55.1004538
"Orenburg","146709","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",51.7666482,55.1004538
"Orenburg","111478","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",51.7666482,55.1004538
"Orenburg","129953","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.7666482,55.1004538
"Orenburg","34642","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",51.7666482,55.1004538
"Orenburg","276380","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.7666482,55.1004538
"Orenburg","584239","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",51.7666482,55.1004538
"Orenburg","58169","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",51.7666482,55.1004538
"Orenburg","33016","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",51.7666482,55.1004538
"Orenburg","357603","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",51.7666482,55.1004538
"Palembang","106027","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",-2.9760735,104.7754307
"Paris","41827","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",48.856614,2.3522219
"Paris","3648","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",48.856614,2.3522219
"Paris","7281","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",48.856614,2.3522219
"Paris","212499","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",48.856614,2.3522219
"Paris","143512","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",48.856614,2.3522219
"Paris","66001","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",48.856614,2.3522219
"Paris","42254","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",48.856614,2.3522219
"Paris","75747","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",48.856614,2.3522219
"Paris","36699","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",48.856614,2.3522219
"Paris","4541","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",48.856614,2.3522219
"Paris","91940","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",48.856614,2.3522219
"Paris","3050","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",48.856614,2.3522219
"Paris","1518","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",48.856614,2.3522219
"Paris","41531","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",48.856614,2.3522219
"Paris","143398","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",48.856614,2.3522219
"Patna","4294","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",25.5940947,85.1375645
"Patna","196036","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",25.5940947,85.1375645
"Patna","437469","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",25.5940947,85.1375645
"Patna","31001","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",25.5940947,85.1375645
"Pavlodar","15932","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",52.2873032,76.9674023
"Pavlodar","49887","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",52.2873032,76.9674023
"Pavlodar","479948","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",52.2873032,76.9674023
"Pavlodar","271492","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",52.2873032,76.9674023
"Pavlodar","164970","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",52.2873032,76.9674023
"Pavlodar","8681","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",52.2873032,76.9674023
"Pavlodar","80766","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",52.2873032,76.9674023
"Pavlodar","36069","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",52.2873032,76.9674023
"Pavlodar","100367","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",52.2873032,76.9674023
"Pavlodar","243777","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",52.2873032,76.9674023
"Pavlodar","21497","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",52.2873032,76.9674023
"Pavlodar","39408","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",52.2873032,76.9674023
"Pavlodar","11502","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",52.2873032,76.9674023
"Pavlodar","14701","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",52.2873032,76.9674023
"Pavlodar","744626","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",52.2873032,76.9674023
"Pavlodar","983728","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",52.2873032,76.9674023
"Pavlodar","84390","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",52.2873032,76.9674023
"Pavlodar","301635","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",52.2873032,76.9674023
"Pavlodar","204250","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",52.2873032,76.9674023
"Pavlodar","52635","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",52.2873032,76.9674023
"Pavlodar","60502","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",52.2873032,76.9674023
"Pavlodar","66438","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",52.2873032,76.9674023
"Pavlodar","17430","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",52.2873032,76.9674023
"Pavlodar","364954","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",52.2873032,76.9674023
"Pavlohrad","3121","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",48.5294478,35.9032574
"Pavlohrad","6997","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",48.5294478,35.9032574
"Pavlohrad","15320","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",48.5294478,35.9032574
"Pavlohrad","3052","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",48.5294478,35.9032574
"Pavlohrad","7789","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",48.5294478,35.9032574
"Pavlohrad","64359","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",48.5294478,35.9032574
"Pavlohrad","90190","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",48.5294478,35.9032574
"Pavlohrad","153","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",48.5294478,35.9032574
"Pavlohrad","104944","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",48.5294478,35.9032574
"Pavlohrad","193613","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",48.5294478,35.9032574
"Pavlohrad","40129","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",48.5294478,35.9032574
"Pavlohrad","1981","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",48.5294478,35.9032574
"Pavlohrad","125484","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",48.5294478,35.9032574
"Pavlohrad","172360","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",48.5294478,35.9032574
"Pavlohrad","6570","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",48.5294478,35.9032574
"Pavlohrad","53062","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",48.5294478,35.9032574
"Penza","159333","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",53.2272903,45
"Penza","311069","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",53.2272903,45
"Penza","24203","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",53.2272903,45
"Penza","441868","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",53.2272903,45
"Perehins'ke","7263","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",48.8178497,24.187084
"Perm","238417","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",36.7644778,-119.8090164
"Perm","788552","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",36.7644778,-119.8090164
"Perm","157083","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",36.7644778,-119.8090164
"Perm","30362","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",36.7644778,-119.8090164
"Perm","169678","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",36.7644778,-119.8090164
"Perm","383488","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",36.7644778,-119.8090164
"Perm","142343","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",36.7644778,-119.8090164
"Perm","95402","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",36.7644778,-119.8090164
"Perm","353360","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",36.7644778,-119.8090164
"Perm","52808","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",36.7644778,-119.8090164
"Perm","7084","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",36.7644778,-119.8090164
"Perm","90229","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",36.7644778,-119.8090164
"Perm","48143","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",36.7644778,-119.8090164
"Perm","44980","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",36.7644778,-119.8090164
"Perm","102832","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",36.7644778,-119.8090164
"Perm","17898","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",36.7644778,-119.8090164
"Perm","1728","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",36.7644778,-119.8090164
"Perm","293986","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",36.7644778,-119.8090164
"Perm","58166","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",36.7644778,-119.8090164
"Perm","238349","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",36.7644778,-119.8090164
"Perm","24314","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",36.7644778,-119.8090164
"Perm","299966","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",36.7644778,-119.8090164
